obs_id,station_id,year,month,tmax_c,tmin_c,af_days,rain_mm,sun_hours
heathrow_2019_01,heathrow,2019,1,7.6,2.0,9.0,33.2,56.4
heathrow_2019_02,heathrow,2019,2,12.4,3.3,3.0,34.2,120.2
heathrow_2019_03,heathrow,2019,3,13.1,5.8,0.0,49.6,119.0
heathrow_2019_04,heathrow,2019,4,15.8,5.7,1.0,12.8,170.1
heathrow_2019_05,heathrow,2019,5,18.6,8.4,0.0,36.0,176.3
heathrow_2019_06,heathrow,2019,6,21.8,11.9,0.0,81.8,170.1
heathrow_2019_07,heathrow,2019,7,25.5,14.9,0.0,50.8,194.5
heathrow_2019_08,heathrow,2019,8,25.2,14.1,0.0,33.6,201.2
heathrow_2019_09,heathrow,2019,9,21.2,11.8,0.0,63.0,156.8
heathrow_2019_10,heathrow,2019,10,15.5,8.6,0.0,92.8,74.0
heathrow_2019_11,heathrow,2019,11,10.3,4.3,3.0,74.8,51.3
heathrow_2019_12,heathrow,2019,12,10.2,4.0,3.0,89.6,56.2
heathrow_2020_01,heathrow,2020,1,10.1,4.7,4.0,47.6,50.3
heathrow_2020_02,heathrow,2020,2,11.1,4.3,1.0,99.8,62.0
heathrow_2020_03,heathrow,2020,3,12.0,3.9,1.0,42.8,148.0
heathrow_2020_04,heathrow,2020,4,18.2,6.5,1.0,38.2,235.4
heathrow_2020_05,heathrow,2020,5,21.1,9.1,0.0,2.0,308.6
heathrow_2020_06,heathrow,2020,6,22.5,12.6,0.0,54.0,174.9
heathrow_2020_07,heathrow,2020,7,23.8,13.4,0.0,35.2,171.2
heathrow_2020_08,heathrow,2020,8,25.6,15.6,0.0,58.2,161.8
heathrow_2020_09,heathrow,2020,9,21.6,11.2,0.0,20.0,168.9
heathrow_2020_10,heathrow,2020,10,15.1,8.8,0.0,142.2,51.6
heathrow_2020_11,heathrow,2020,11,12.7,6.2,2.0,50.2,44.6
heathrow_2020_12,heathrow,2020,12,8.5,3.5,7.0,72.4,36.5
heathrow_2021_01,heathrow,2021,1,7.0,1.3,12.0,96.6,29.4
heathrow_2021_02,heathrow,2021,2,9.1,3.1,7.0,36.4,57.9
heathrow_2021_03,heathrow,2021,3,12.1,4.1,1.0,24.6,91.4
heathrow_2021_04,heathrow,2021,4,13.1,2.9,5.0,7.2,202.6
heathrow_2021_05,heathrow,2021,5,16.5,7.2,0.0,84.6,131.9
heathrow_2021_06,heathrow,2021,6,22.5,13.3,0.0,88.2,159.6
heathrow_2021_07,heathrow,2021,7,24.2,14.9,0.0,61.2,171.1
heathrow_2021_08,heathrow,2021,8,21.9,13.4,0.0,42.2,95.6
heathrow_2021_09,heathrow,2021,9,22.3,13.3,0.0,52.4,124.0
heathrow_2021_10,heathrow,2021,10,16.9,9.7,0.0,87.6,84.2
heathrow_2021_11,heathrow,2021,11,11.4,4.5,3.0,10.2,67.8
heathrow_2021_12,heathrow,2021,12,10.1,5.3,3.0,71.2,21.1
heathrow_2022_01,heathrow,2022,1,8.9,1.9,9.0,17.2,67.1
heathrow_2022_02,heathrow,2022,2,11.3,4.0,3.0,49.6,78.4
heathrow_2022_03,heathrow,2022,3,13.2,4.9,1.0,31.4,157.2
heathrow_2022_04,heathrow,2022,4,16.1,5.7,1.0,16.4,167.2
heathrow_2022_05,heathrow,2022,5,20.2,10.1,0.0,34.2,155.3
heathrow_2022_06,heathrow,2022,6,23.2,11.9,0.0,24.0,212.2
heathrow_2022_07,heathrow,2022,7,27.2,15.5,0.0,7.6,221.1
heathrow_2022_08,heathrow,2022,8,27.0,15.9,0.0,54.4,234.3
heathrow_2022_09,heathrow,2022,9,20.2,11.8,0.0,86.0,119.1
heathrow_2022_10,heathrow,2022,10,18.3,10.4,0.0,81.4,132.8
heathrow_2022_11,heathrow,2022,11,13.2,7.6,0.0,123.8,69.9
heathrow_2022_12,heathrow,2022,12,7.9,1.7,11.0,51.6,56.4
heathrow_2023_01,heathrow,2023,1,9.0,2.5,10.0,59.0,68.2
heathrow_2023_02,heathrow,2023,2,10.8,3.4,6.0,4.2,81.3
heathrow_2023_03,heathrow,2023,3,11.5,5.2,1.0,92.4,60.2
heathrow_2023_04,heathrow,2023,4,14.6,5.9,0.0,65.8,151.1
heathrow_2023_05,heathrow,2023,5,18.6,9.3,0.0,38.4,196.6
heathrow_2023_06,heathrow,2023,6,25.3,13.5,0.0,56.8,250.2
heathrow_2023_07,heathrow,2023,7,22.9,14.0,0.0,61.4,150.1
heathrow_2023_08,heathrow,2023,8,23.0,13.8,0.0,53.0,171.1
heathrow_2023_09,heathrow,2023,9,24.4,14.7,0.0,59.4,167.9
heathrow_2023_10,heathrow,2023,10,18.1,10.2,0.0,116.8,112.9
heathrow_2023_11,heathrow,2023,11,11.8,5.4,3.0,78.4,74.9
heathrow_2023_12,heathrow,2023,12,10.9,5.9,3.0,76.4,21.0
heathrow_2024_01,heathrow,2024,1,8.4,2.5,8.0,50.6,71.4
heathrow_2024_02,heathrow,2024,2,12.2,6.0,2.0,100.4,48.6
heathrow_2024_03,heathrow,2024,3,13.1,5.9,0.0,85.0,94.9
heathrow_2024_04,heathrow,2024,4,15.0,7.2,0.0,68.6,126.3
heathrow_2024_05,heathrow,2024,5,19.6,10.6,0.0,54.4,164.2
heathrow_2024_06,heathrow,2024,6,22.0,11.1,0.0,12.4,205.7
heathrow_2024_07,heathrow,2024,7,23.5,13.8,0.0,83.6,178.2
heathrow_2024_08,heathrow,2024,8,24.5,14.6,0.0,28.4,188.6
heathrow_2024_09,heathrow,2024,9,20.1,11.9,0.0,114.8,121.9
heathrow_2024_10,heathrow,2024,10,16.4,9.4,0.0,57.2,80.6
heathrow_2024_11,heathrow,2024,11,11.2,6.0,4.0,62.2,52.7
heathrow_2024_12,heathrow,2024,12,9.9,5.2,0.0,27.2,20.5
heathrow_2025_01,heathrow,2025,1,7.3,1.4,10.0,80.4,51.9
heathrow_2025_02,heathrow,2025,2,8.8,2.8,6.0,44.2,67.4
heathrow_2025_03,heathrow,2025,3,14.1,3.9,7.0,4.4,187.9
heathrow_2025_04,heathrow,2025,4,18.3,7.0,0.0,18.8,252.3
heathrow_2025_05,heathrow,2025,5,21.1,10.1,0.0,15.4,225.5
heathrow_2025_06,heathrow,2025,6,25.6,14.1,0.0,26.8,230.8
heathrow_2025_07,heathrow,2025,7,25.8,15.8,0.0,48.4,190.3
heathrow_2025_08,heathrow,2025,8,25.0,14.1,0.0,23.0,192.0
heathrow_2025_09,heathrow,2025,9,20.3,11.1,0.0,48.8,170.9
heathrow_2025_10,heathrow,2025,10,15.8,9.7,0.0,52.8,70.5
heathrow_2025_11,heathrow,2025,11,12.6,6.6,5.0,45.6,71.7
heathrow_2025_12,heathrow,2025,12,10.4,4.8,2.0,53.8,67.1
heathrow_2026_01,heathrow,2026,1,8.4,2.1,9.0,104.6,64.7
heathrow_2026_02,heathrow,2026,2,10.7,5.5,0.0,85.6,35.4
heathrow_2026_03,heathrow,2026,3,13.5,5.1,0.0,27.4,132.4
heathrow_2026_04,heathrow,2026,4,17.8,6.8,0.0,4.8,223.1
heathrow_2026_05,heathrow,2026,5,21.9,10.8,0.0,4.2,206.3
oxford_1990_01,oxford,1990,1,10.0,4.5,1.0,75.0,58.3
oxford_1990_02,oxford,1990,2,11.3,5.3,0.0,94.2,95.7
oxford_1990_03,oxford,1990,3,12.7,5.0,2.0,18.4,144.1
oxford_1990_04,oxford,1990,4,13.7,3.3,5.0,20.4,234.4
oxford_1990_05,oxford,1990,5,19.2,7.8,0.0,8.7,285.0
oxford_1990_06,oxford,1990,6,18.2,10.7,0.0,48.8,121.1
oxford_1990_07,oxford,1990,7,23.8,12.2,0.0,17.7,268.5
oxford_1990_08,oxford,1990,8,24.7,14.0,0.0,26.5,236.6
oxford_1990_09,oxford,1990,9,18.7,9.4,0.0,41.1,164.7
oxford_1990_10,oxford,1990,10,15.8,9.3,0.0,45.9,124.4
oxford_1990_11,oxford,1990,11,9.8,4.3,1.0,20.0,83.7
oxford_1990_12,oxford,1990,12,6.9,1.7,10.0,56.3,58.8
oxford_1991_01,oxford,1991,1,6.4,1.2,8.0,60.9,66.9
oxford_1991_02,oxford,1991,2,4.7,-1.6,18.0,20.5,60.0
oxford_1991_03,oxford,1991,3,11.5,5.1,2.0,46.1,87.2
oxford_1991_04,oxford,1991,4,12.2,4.6,1.0,56.3,156.6
oxford_1991_05,oxford,1991,5,15.3,7.4,0.0,8.6,142.9
oxford_1991_06,oxford,1991,6,16.8,9.0,0.0,74.8,150.0
oxford_1991_07,oxford,1991,7,22.2,13.7,0.0,92.8,217.3
oxford_1991_08,oxford,1991,8,23.2,13.3,0.0,11.6,241.4
oxford_1991_09,oxford,1991,9,20.2,10.6,0.0,42.9,165.4
oxford_1991_10,oxford,1991,10,13.4,7.3,0.0,34.2,79.4
oxford_1991_11,oxford,1991,11,9.9,4.5,2.0,62.2,57.4
oxford_1991_12,oxford,1991,12,7.0,1.6,11.0,15.9,58.4
oxford_1992_01,oxford,1992,1,5.9,1.5,12.0,30.4,46.8
oxford_1992_02,oxford,1992,2,8.9,2.1,8.0,22.0,67.3
oxford_1992_03,oxford,1992,3,11.0,4.8,1.0,47.7,73.3
oxford_1992_04,oxford,1992,4,13.2,5.6,2.0,57.7,139.2
oxford_1992_05,oxford,1992,5,19.7,9.1,0.0,62.2,262.7
oxford_1992_06,oxford,1992,6,21.4,11.7,0.0,43.4,212.2
oxford_1992_07,oxford,1992,7,21.1,13.5,0.0,70.1,164.0
oxford_1992_08,oxford,1992,8,20.3,12.8,0.0,108.9,173.6
oxford_1992_09,oxford,1992,9,17.6,10.8,0.0,106.9,120.2
oxford_1992_10,oxford,1992,10,11.2,5.2,2.0,75.7,101.3
oxford_1992_11,oxford,1992,11,10.9,4.7,0.0,119.9,61.5
oxford_1992_12,oxford,1992,12,6.4,1.3,11.0,50.7,47.2
oxford_1993_01,oxford,1993,1,9.6,3.5,5.0,82.4,38.0
oxford_1993_02,oxford,1993,2,7.1,2.4,4.0,7.1,54.7
oxford_1993_03,oxford,1993,3,11.0,3.9,3.0,32.7,135.0
oxford_1993_04,oxford,1993,4,13.2,6.6,0.0,69.2,111.9
oxford_1993_05,oxford,1993,5,16.6,8.0,0.0,56.6,196.7
oxford_1993_06,oxford,1993,6,20.7,11.5,0.0,40.1,231.4
oxford_1993_07,oxford,1993,7,20.8,12.3,0.0,51.3,190.0
oxford_1993_08,oxford,1993,8,20.5,11.1,0.0,26.7,238.3
oxford_1993_09,oxford,1993,9,16.7,9.3,0.0,96.1,107.7
oxford_1993_10,oxford,1993,10,11.9,6.0,3.0,112.4,120.0
oxford_1993_11,oxford,1993,11,8.0,2.6,8.0,51.0,76.3
oxford_1993_12,oxford,1993,12,8.7,3.4,4.0,98.0,55.0
oxford_1994_01,oxford,1994,1,8.5,3.3,2.0,82.2,87.0
oxford_1994_02,oxford,1994,2,6.7,1.3,8.0,62.4,77.6
oxford_1994_03,oxford,1994,3,11.7,5.3,0.0,41.9,127.6
oxford_1994_04,oxford,1994,4,12.5,5.1,0.0,52.0,177.7
oxford_1994_05,oxford,1994,5,15.3,7.6,0.0,84.5,162.1
oxford_1994_06,oxford,1994,6,20.6,11.0,0.0,13.5,254.9
oxford_1994_07,oxford,1994,7,24.8,13.8,0.0,54.2,248.3
oxford_1994_08,oxford,1994,8,21.1,13.0,0.0,52.5,191.8
oxford_1994_09,oxford,1994,9,16.6,10.4,0.0,62.6,113.1
oxford_1994_10,oxford,1994,10,14.1,6.9,0.0,67.4,137.5
oxford_1994_11,oxford,1994,11,12.7,8.4,0.0,55.7,46.7
oxford_1994_12,oxford,1994,12,9.6,3.9,5.0,74.6,68.2
oxford_1995_01,oxford,1995,1,8.5,2.2,7.0,116.3,61.8
oxford_1995_02,oxford,1995,2,10.4,4.4,1.0,66.0,74.9
oxford_1995_03,oxford,1995,3,10.5,2.0,6.0,49.3,198.7
oxford_1995_04,oxford,1995,4,14.3,5.4,3.0,18.9,190.1
oxford_1995_05,oxford,1995,5,17.8,7.8,0.0,54.1,233.5
oxford_1995_06,oxford,1995,6,20.0,10.4,0.0,6.6,194.4
oxford_1995_07,oxford,1995,7,25.1,13.9,0.0,37.8,247.6
oxford_1995_08,oxford,1995,8,26.4,13.9,0.0,4.4,285.1
oxford_1995_09,oxford,1995,9,18.3,10.3,0.0,98.8,135.3
oxford_1995_10,oxford,1995,10,17.3,10.3,0.0,33.2,139.9
oxford_1995_11,oxford,1995,11,11.3,5.2,5.0,98.2,78.1
oxford_1995_12,oxford,1995,12,4.6,0.2,15.0,99.8,40.9
oxford_1996_01,oxford,1996,1,6.6,3.1,7.0,35.5,29.3
oxford_1996_02,oxford,1996,2,6.2,-0.1,17.0,60.8,103.4
oxford_1996_03,oxford,1996,3,8.4,1.8,9.0,27.1,76.4
oxford_1996_04,oxford,1996,4,13.8,4.8,5.0,49.3,148.3
oxford_1996_05,oxford,1996,5,14.1,5.6,1.0,35.7,185.7
oxford_1996_06,oxford,1996,6,21.2,10.2,0.0,23.7,290.7
oxford_1996_07,oxford,1996,7,23.3,12.7,0.0,25.5,256.6
oxford_1996_08,oxford,1996,8,22.4,12.5,0.0,53.1,211.6
oxford_1996_09,oxford,1996,9,18.4,10.3,0.0,16.1,125.3
oxford_1996_10,oxford,1996,10,15.8,8.6,0.0,33.0,130.8
oxford_1996_11,oxford,1996,11,9.6,2.9,10.0,81.6,101.0
oxford_1996_12,oxford,1996,12,5.5,0.9,13.0,16.2,55.5
oxford_1997_01,oxford,1997,1,5.1,-0.2,16.0,11.9,51.4
oxford_1997_02,oxford,1997,2,10.4,4.2,3.0,76.5,64.2
oxford_1997_03,oxford,1997,3,13.3,5.5,0.0,7.2,150.2
oxford_1997_04,oxford,1997,4,14.5,4.9,2.0,17.5,189.9
oxford_1997_05,oxford,1997,5,17.4,7.4,1.0,61.2,261.4
oxford_1997_06,oxford,1997,6,18.9,11.3,0.0,66.7,137.1
oxford_1997_07,oxford,1997,7,22.8,12.9,0.0,25.4,231.7
oxford_1997_08,oxford,1997,8,24.9,15.7,0.0,104.2,172.0
oxford_1997_09,oxford,1997,9,19.7,10.7,0.0,18.5,169.7
oxford_1997_10,oxford,1997,10,14.9,6.6,6.0,57.2,153.8
oxford_1997_11,oxford,1997,11,11.7,6.1,1.0,94.6,47.1
oxford_1997_12,oxford,1997,12,9.0,3.6,6.0,58.7,55.7
oxford_1998_01,oxford,1998,1,8.3,2.9,9.0,60.0,64.0
oxford_1998_02,oxford,1998,2,11.5,4.1,4.0,8.7,113.0
oxford_1998_03,oxford,1998,3,11.8,5.4,1.0,57.4,77.5
oxford_1998_04,oxford,1998,4,11.9,5.1,1.0,107.7,105.8
oxford_1998_05,oxford,1998,5,18.7,9.1,0.0,20.9,199.8
oxford_1998_06,oxford,1998,6,19.1,11.5,0.0,75.9,114.0
oxford_1998_07,oxford,1998,7,21.0,12.4,0.0,29.5,157.0
oxford_1998_08,oxford,1998,8,22.4,11.9,0.0,26.8,225.0
oxford_1998_09,oxford,1998,9,19.6,11.8,0.0,119.4,133.8
oxford_1998_10,oxford,1998,10,14.4,8.2,0.0,116.4,94.5
oxford_1998_11,oxford,1998,11,9.3,2.2,7.0,69.9,66.3
oxford_1998_12,oxford,1998,12,9.4,3.2,8.0,72.7,38.1
oxford_1999_01,oxford,1999,1,9.0,3.4,4.0,91.9,51.1
oxford_1999_02,oxford,1999,2,8.6,2.9,5.0,32.9,81.3
oxford_1999_03,oxford,1999,3,11.6,4.8,1.0,28.8,97.4
oxford_1999_04,oxford,1999,4,14.3,6.1,2.0,57.6,147.6
oxford_1999_05,oxford,1999,5,18.2,9.7,0.0,50.9,153.6
oxford_1999_06,oxford,1999,6,19.7,10.1,0.0,65.3,202.1
oxford_1999_07,oxford,1999,7,24.2,13.3,0.0,7.2,235.4
oxford_1999_08,oxford,1999,8,21.6,12.9,0.0,98.3,159.2
oxford_1999_09,oxford,1999,9,20.8,12.4,0.0,102.1,155.2
oxford_1999_10,oxford,1999,10,15.1,7.1,0.0,70.8,144.8
oxford_1999_11,oxford,1999,11,10.8,5.3,0.0,41.1,81.1
oxford_1999_12,oxford,1999,12,8.3,1.7,9.0,89.8,60.9
oxford_2000_01,oxford,2000,1,8.1,2.0,9.0,19.8,82.1
oxford_2000_02,oxford,2000,2,10.2,3.8,3.0,78.3,104.9
oxford_2000_03,oxford,2000,3,11.7,4.2,2.0,11.9,112.6
oxford_2000_04,oxford,2000,4,12.4,4.8,2.0,137.2,143.4
oxford_2000_05,oxford,2000,5,17.2,8.6,0.0,67.7,189.8
oxford_2000_06,oxford,2000,6,20.5,12.2,0.0,19.4,164.6
oxford_2000_07,oxford,2000,7,20.8,12.3,0.0,28.5,161.2
oxford_2000_08,oxford,2000,8,22.7,13.3,0.0,58.3,209.4
oxford_2000_09,oxford,2000,9,19.2,12.1,0.0,87.2,126.1
oxford_2000_10,oxford,2000,10,14.3,8.2,0.0,119.5,83.9
oxford_2000_11,oxford,2000,11,10.6,4.8,0.0,99.1,69.2
oxford_2000_12,oxford,2000,12,8.6,4.2,7.0,99.8,51.9
oxford_2001_01,oxford,2001,1,6.4,1.2,13.0,57.4,83.3
oxford_2001_02,oxford,2001,2,8.8,2.0,10.0,68.6,85.0
oxford_2001_03,oxford,2001,3,9.0,3.1,5.0,75.1,74.1
oxford_2001_04,oxford,2001,4,12.9,4.8,0.0,72.7,148.2
oxford_2001_05,oxford,2001,5,18.5,7.9,0.0,35.5,198.3
oxford_2001_06,oxford,2001,6,20.7,10.6,0.0,23.1,226.8
oxford_2001_07,oxford,2001,7,23.4,13.4,0.0,57.2,206.1
oxford_2001_08,oxford,2001,8,22.7,12.9,0.0,92.0,184.1
oxford_2001_09,oxford,2001,9,17.9,10.5,0.0,35.0,123.0
oxford_2001_10,oxford,2001,10,17.0,11.1,0.0,92.4,100.9
oxford_2001_11,oxford,2001,11,11.2,3.9,5.0,38.5,86.9
oxford_2001_12,oxford,2001,12,6.8,0.2,17.0,29.5,79.2
oxford_2002_01,oxford,2002,1,9.2,3.4,5.0,57.4,44.4
oxford_2002_02,oxford,2002,2,11.1,4.4,3.0,70.9,80.5
oxford_2002_03,oxford,2002,3,12.4,4.6,3.0,33.0,101.1
oxford_2002_04,oxford,2002,4,15.2,5.2,0.0,43.0,210.0
oxford_2002_05,oxford,2002,5,16.8,8.4,0.0,58.3,177.5
oxford_2002_06,oxford,2002,6,20.0,10.3,0.0,42.4,163.3
oxford_2002_07,oxford,2002,7,22.1,12.0,0.0,89.6,178.8
oxford_2002_08,oxford,2002,8,22.8,12.9,0.0,53.2,166.2
oxford_2002_09,oxford,2002,9,19.7,10.0,0.0,24.8,167.1
oxford_2002_10,oxford,2002,10,14.8,7.1,1.0,109.4,104.8
oxford_2002_11,oxford,2002,11,11.8,6.4,0.0,133.4,52.3
oxford_2002_12,oxford,2002,12,8.9,4.1,4.0,98.1,41.3
oxford_2003_01,oxford,2003,1,7.6,1.8,11.0,81.4,87.7
oxford_2003_02,oxford,2003,2,8.4,0.6,15.0,17.3,94.4
oxford_2003_03,oxford,2003,3,13.3,2.7,8.0,25.2,154.8
oxford_2003_04,oxford,2003,4,15.3,4.6,5.0,36.8,169.8
oxford_2003_05,oxford,2003,5,17.5,8.1,0.0,48.1,191.2
oxford_2003_06,oxford,2003,6,22.4,11.8,0.0,55.5,213.6
oxford_2003_07,oxford,2003,7,23.7,13.4,0.0,53.8,192.0
oxford_2003_08,oxford,2003,8,25.5,13.5,0.0,3.0,228.4
oxford_2003_09,oxford,2003,9,21.3,8.1,0.0,17.4,175.3
oxford_2003_10,oxford,2003,10,14.0,3.9,5.0,31.7,134.8
oxford_2003_11,oxford,2003,11,12.0,5.7,1.0,89.6,78.9
oxford_2003_12,oxford,2003,12,8.7,1.8,10.0,70.7,53.6
oxford_2004_01,oxford,2004,1,8.8,2.7,9.0,66.1,62.7
oxford_2004_02,oxford,2004,2,8.7,2.9,11.0,25.5,79.1
oxford_2004_03,oxford,2004,3,10.9,3.4,2.0,51.8,101.5
oxford_2004_04,oxford,2004,4,14.7,6.2,0.0,68.8,150.3
oxford_2004_05,oxford,2004,5,18.0,8.6,0.0,41.1,195.5
oxford_2004_06,oxford,2004,6,21.8,12.0,0.0,23.8,223.6
oxford_2004_07,oxford,2004,7,22.0,12.2,0.0,83.1,169.5
oxford_2004_08,oxford,2004,8,23.4,14.2,0.0,135.0,194.1
oxford_2004_09,oxford,2004,9,20.1,11.7,0.0,28.9,174.4
oxford_2004_10,oxford,2004,10,14.7,8.6,0.0,131.4,102.4
oxford_2004_11,oxford,2004,11,10.9,5.8,1.0,34.2,52.4
oxford_2004_12,oxford,2004,12,8.6,2.8,6.0,37.7,58.3
oxford_2005_01,oxford,2005,1,9.4,3.8,2.0,18.2,65.4
oxford_2005_02,oxford,2005,2,7.3,2.1,10.0,20.0,66.3
oxford_2005_03,oxford,2005,3,11.2,4.7,6.0,44.5,79.3
oxford_2005_04,oxford,2005,4,14.3,5.7,1.0,50.2,136.3
oxford_2005_05,oxford,2005,5,17.2,7.6,0.0,31.5,226.4
oxford_2005_06,oxford,2005,6,21.6,12.0,0.0,93.4,177.6
oxford_2005_07,oxford,2005,7,22.3,13.4,0.0,34.9,192.0
oxford_2005_08,oxford,2005,8,23.1,12.2,0.0,31.3,235.7
oxford_2005_09,oxford,2005,9,20.9,11.9,0.0,38.5,155.4
oxford_2005_10,oxford,2005,10,17.1,10.9,0.0,53.4,92.0
oxford_2005_11,oxford,2005,11,9.9,3.1,11.0,38.6,88.0
oxford_2005_12,oxford,2005,12,7.7,1.8,11.0,50.2,55.7
oxford_2006_01,oxford,2006,1,7.2,2.2,8.0,16.6,54.9
oxford_2006_02,oxford,2006,2,6.6,0.8,12.0,33.0,73.1
oxford_2006_03,oxford,2006,3,9.2,2.0,10.0,59.3,95.5
oxford_2006_04,oxford,2006,4,13.9,5.4,2.0,36.3,152.5
oxford_2006_05,oxford,2006,5,17.6,9.0,0.0,104.7,165.7
oxford_2006_06,oxford,2006,6,23.1,11.7,0.0,5.3,246.2
oxford_2006_07,oxford,2006,7,27.1,14.9,0.0,87.3,303.7
oxford_2006_08,oxford,2006,8,21.8,13.1,0.0,58.7,167.2
oxford_2006_09,oxford,2006,9,22.1,13.5,0.0,90.8,156.5
oxford_2006_10,oxford,2006,10,17.2,10.6,0.0,118.0,109.0
oxford_2006_11,oxford,2006,11,12.1,5.1,4.0,86.4,101.2
oxford_2006_12,oxford,2006,12,9.4,4.3,6.0,68.7,42.7
oxford_2007_01,oxford,2007,1,10.4,4.8,4.0,73.3,79.8
oxford_2007_02,oxford,2007,2,9.7,3.7,7.0,81.0,67.6
oxford_2007_03,oxford,2007,3,12.0,3.7,2.0,36.9,165.4
oxford_2007_04,oxford,2007,4,17.8,5.6,0.0,1.8,210.7
oxford_2007_05,oxford,2007,5,17.5,7.1,0.0,135.2,165.5
oxford_2007_06,oxford,2007,6,20.5,11.3,0.0,78.8,149.0
oxford_2007_07,oxford,2007,7,20.6,12.2,0.0,105.5,195.1
oxford_2007_08,oxford,2007,8,21.7,12.0,0.0,38.2,209.2
oxford_2007_09,oxford,2007,9,19.2,10.3,0.0,17.7,142.6
oxford_2007_10,oxford,2007,10,15.1,7.9,0.0,68.9,102.5
oxford_2007_11,oxford,2007,11,11.3,4.3,4.0,56.0,86.9
oxford_2007_12,oxford,2007,12,8.3,2.4,11.0,60.6,57.2
oxford_2008_01,oxford,2008,1,10.3,4.7,0.0,81.6,62.4
oxford_2008_02,oxford,2008,2,10.5,1.7,11.0,16.9,124.1
oxford_2008_03,oxford,2008,3,10.6,3.5,2.0,90.3,115.2
oxford_2008_04,oxford,2008,4,13.1,4.7,3.0,46.9,161.2
oxford_2008_05,oxford,2008,5,18.7,9.5,0.0,106.6,173.2
oxford_2008_06,oxford,2008,6,20.1,11.1,0.0,67.3,223.8
oxford_2008_07,oxford,2008,7,22.0,12.8,0.0,90.0,198.5
oxford_2008_08,oxford,2008,8,20.8,13.9,0.0,77.0,141.8
oxford_2008_09,oxford,2008,9,17.8,10.2,0.0,73.5,113.5
oxford_2008_10,oxford,2008,10,14.6,5.7,1.0,39.3,132.2
oxford_2008_11,oxford,2008,11,10.1,4.8,3.0,94.2,67.0
oxford_2008_12,oxford,2008,12,6.9,1.3,11.0,37.3,73.5
oxford_2009_01,oxford,2009,1,6.3,0.2,16.0,47.8,69.3
oxford_2009_02,oxford,2009,2,7.9,2.0,10.0,54.5,64.5
oxford_2009_03,oxford,2009,3,12.4,3.2,3.0,20.2,161.4
oxford_2009_04,oxford,2009,4,15.6,6.1,0.0,36.0,168.4
oxford_2009_05,oxford,2009,5,18.2,8.3,0.0,44.8,226.1
oxford_2009_06,oxford,2009,6,22.0,10.7,0.0,49.3,203.3
oxford_2009_07,oxford,2009,7,22.4,13.1,0.0,72.8,212.3
oxford_2009_08,oxford,2009,8,22.7,13.3,0.0,46.6,190.6
oxford_2009_09,oxford,2009,9,20.2,10.6,0.0,9.0,163.7
oxford_2009_10,oxford,2009,10,16.2,8.4,0.0,44.4,109.7
oxford_2009_11,oxford,2009,11,12.5,7.0,0.0,105.2,73.5
oxford_2009_12,oxford,2009,12,6.8,0.8,12.0,89.9,61.5
oxford_2010_01,oxford,2010,1,4.7,-1.0,17.0,56.4,68.2
oxford_2010_02,oxford,2010,2,7.1,1.3,7.0,79.8,59.3
oxford_2010_03,oxford,2010,3,11.3,3.2,8.0,47.6,130.2
oxford_2010_04,oxford,2010,4,15.8,4.9,0.0,25.5,209.5
oxford_2010_05,oxford,2010,5,17.6,7.3,0.0,28.6,207.4
oxford_2010_06,oxford,2010,6,23.0,11.1,0.0,34.5,230.5
oxford_2010_07,oxford,2010,7,23.9,14.2,0.0,17.9,181.0
oxford_2010_08,oxford,2010,8,21.4,12.1,0.0,146.2,141.7
oxford_2010_09,oxford,2010,9,18.8,10.3,0.0,52.5,123.1
oxford_2010_10,oxford,2010,10,14.5,7.4,2.0,43.4,123.5
oxford_2010_11,oxford,2010,11,8.2,2.9,10.0,38.6,53.6
oxford_2010_12,oxford,2010,12,2.7,-2.2,25.0,32.7,25.8
oxford_2011_01,oxford,2011,1,7.0,1.9,12.0,58.8,49.3
oxford_2011_02,oxford,2011,2,10.4,4.4,1.0,49.3,34.2
oxford_2011_03,oxford,2011,3,12.4,3.2,5.0,9.3,141.5
oxford_2011_04,oxford,2011,4,19.4,7.3,0.0,0.5,211.4
oxford_2011_05,oxford,2011,5,18.9,8.4,0.0,42.5,208.7
oxford_2011_06,oxford,2011,6,19.3,10.2,0.0,54.1,188.5
oxford_2011_07,oxford,2011,7,21.4,10.2,0.0,43.1,179.4
oxford_2011_08,oxford,2011,8,20.7,11.4,0.0,65.6,157.8
oxford_2011_09,oxford,2011,9,20.7,10.7,0.0,31.8,151.7
oxford_2011_10,oxford,2011,10,17.2,9.5,0.0,26.3,130.6
oxford_2011_11,oxford,2011,11,13.5,6.3,1.0,28.4,64.8
oxford_2011_12,oxford,2011,12,9.3,3.1,4.0,71.2,62.6
oxford_2012_01,oxford,2012,1,9.8,3.6,6.0,34.6,85.7
oxford_2012_02,oxford,2012,2,7.3,1.2,12.0,21.3,71.7
oxford_2012_03,oxford,2012,3,14.0,3.6,2.0,24.3,164.3
oxford_2012_04,oxford,2012,4,12.6,4.6,2.0,143.0,135.1
oxford_2012_05,oxford,2012,5,17.7,9.7,0.0,55.5,185.6
oxford_2012_06,oxford,2012,6,18.9,11.6,0.0,151.7,128.3
oxford_2012_07,oxford,2012,7,20.5,12.6,0.0,100.0,178.2
oxford_2012_08,oxford,2012,8,21.8,13.6,0.0,85.6,168.4
oxford_2012_09,oxford,2012,9,18.4,9.2,0.0,57.6,173.2
